,post_id,post_created,post_text,user_id,followers,friends,favourites,statuses,retweets,label
12104,816723980727947264,Wed Jan 04 19:12:25 +0000 2017,"RT @HamillHimself: ""When someone you love becomes a memory, that memory becomes a treasure"" Trying to move forward &amp; failing badly... #Kenn…",171999132,252,2119,704,1428,13895,0
12105,816723847172849664,Wed Jan 04 19:11:53 +0000 2017,"RT @Chris_Villain: WE'VE REACHED 30K VIEWS!!!
https://t.co/FffAva6w7t",171999132,252,2119,704,1428,6,0
12106,816723714679050243,Wed Jan 04 19:11:22 +0000 2017,@Chris_Villain Congrats!! That's so awesome!,171999132,252,2119,704,1428,1,0
12107,816564514938187777,Wed Jan 04 08:38:46 +0000 2017,Ate a healthy dinner tonight but still battling this nausea issue. So frustrating. Not well tonight so curling up w… https://t.co/yxJpyDrcBv,171999132,252,2119,704,1428,0,0
12108,816515655922946048,Wed Jan 04 05:24:37 +0000 2017,@Chris_Villain  Cool! I know for sure I'm down there Thursday and Friday so I'll have to see after that.,171999132,252,2119,704,1428,0,0
12109,816473327044694016,Wed Jan 04 02:36:25 +0000 2017,@Chris_Villain  I'm going to be in the Disney parks next week for the Star Wars run. Are you going to be at the Clubhouse next week at all?,171999132,252,2119,704,1428,0,0
12110,816155390442283008,Tue Jan 03 05:33:03 +0000 2017,@Chris_Villain  Aww -hugs- hang in there and we're all here for you! https://t.co/W6IMf9A3ys,171999132,252,2119,704,1428,2,0
12111,816029920006705152,Mon Jan 02 21:14:28 +0000 2017,Just completed a 2.03 mi run - First run of 2017! Not too bad  https://t.co/5EyO1KIHkn #Runkeeper,171999132,252,2119,704,1428,0,0
12112,815792549273047040,Mon Jan 02 05:31:15 +0000 2017,RT @goodreads: Start your year off with some narrative positivity.  (via @Rosetta_Books_ ) https://t.co/ktRSZ5rxH9,171999132,252,2119,704,1428,879,0
12113,815792462941696000,Mon Jan 02 05:30:54 +0000 2017,RT @goodreads: 2017 will be different—because we say so. Read @VeronicaRoth's resolution: https://t.co/vuKT2pPsyG https://t.co/IMucCWdocd,171999132,252,2119,704,1428,50,0
12114,815792281181532160,Mon Jan 02 05:30:11 +0000 2017,I joined this challenge! https://t.co/wQhOrfXLAA,171999132,252,2119,704,1428,0,0
12115,815792129616146433,Mon Jan 02 05:29:35 +0000 2017,@Chris_Villain  When my pass isn't blacked out I'll hopefully be able to come see you!,171999132,252,2119,704,1428,0,0
12116,815463951467020288,Sun Jan 01 07:45:31 +0000 2017,RT @TMI_Source: Happy New Year everyone! Here's to an even better 2017! https://t.co/mnj2O3DuRO,171999132,252,2119,704,1428,14,0
12117,815463786098278401,Sun Jan 01 07:44:51 +0000 2017,RT @TMI_Source: ‘Shadowhunters’ Season 2 Premiere Spoiler-Free Review: A New Feeling of Possibility https://t.co/dWJvxRa4sI https://t.co/1g…,171999132,252,2119,704,1428,124,0
12118,815443414099468288,Sun Jan 01 06:23:54 +0000 2017,@Chris_Villain  Wishing you a very Happy New Year! Thank you for brightening 2016 for me!,171999132,252,2119,704,1428,0,0
12119,815406133061922816,Sun Jan 01 03:55:46 +0000 2017,I have completed my challenge of 40 books! https://t.co/P9tQgNhSgY,171999132,252,2119,704,1428,0,0
12120,815122295307931648,Sat Dec 31 09:07:54 +0000 2016,"@Chris_Villain  Definitely HP!! Fantasy &amp; YA are my faves. Vampire Academy, Shadowhunters, Valdemar series, &amp; Vampire Chronicles are amazing",171999132,252,2119,704,1428,0,0
12121,815119610080919552,Sat Dec 31 08:57:13 +0000 2016,"@Chris_Villain 
Movie: I feel the same! I'm obsessed 
B-way: Phantom is one of my all-time faves 
D-land: Good choices!
Books: I read 2 much",171999132,252,2119,704,1428,0,0
12122,815118405501976576,Sat Dec 31 08:52:26 +0000 2016,"@Chris_Villain  I was at a concert so I'm a bit late with this. What is your fave Disney movie, Broadway show, Disneyland ride and book?",171999132,252,2119,704,1428,0,0
12123,815115688037650432,Sat Dec 31 08:41:38 +0000 2016,@SNCmusic You were amazing tonight @DolbyTheatre in Hollywood! Such an incredible night! #chasershots… https://t.co/gQD2nFMyYC,171999132,252,2119,704,1428,0,0
12124,815114738631733248,Sat Dec 31 08:37:52 +0000 2016,"RT @SNCmusic: Thank you #LosAngeles, you were incredible! @DolbyTheatre #LA #AcademyAwards #Oscars #StraightNoChaser #IllHaveAnotherTour ht…",171999132,252,2119,704,1428,4,0
12125,814871954490433537,Fri Dec 30 16:33:08 +0000 2016,"@FallenAngel623  I know, right!!! It's so frustrating!",171999132,252,2119,704,1428,0,0
12126,814856427655155712,Fri Dec 30 15:31:26 +0000 2016,@Chris_Villain @VillainUpdates  That was such an amazing weekend and experience,171999132,252,2119,704,1428,1,0
12127,814737047931863041,Fri Dec 30 07:37:03 +0000 2016,"RT @ShadowhuntersTV: RT if you can't wait to watch the #Shadowhunters winter premiere Monday, January 2 at 8/7c on @FreeformTV! https://t.c…",171999132,252,2119,704,1428,1489,0
12128,814736890125389824,Fri Dec 30 07:36:26 +0000 2016,"RT @KTLA: Comet 45P to Near Earth on New Year’s Eve, Will Be Visible in Sky https://t.co/aN1Wi9oqwS https://t.co/Os8VnS501A",171999132,252,2119,704,1428,172,0
12129,814736820344786944,Fri Dec 30 07:36:09 +0000 2016,Wait it's raining again? This weather makes me want to curl up all day with a book.,171999132,252,2119,704,1428,0,0
12130,814736538885967872,Fri Dec 30 07:35:02 +0000 2016,@Chris_Villain is the kind of guy you wish you were friends with. He's that amazing and kind! Maybe one day...,171999132,252,2119,704,1428,5,0
12131,814735261317771264,Fri Dec 30 07:29:58 +0000 2016,"RT @CSLewisDaily: “Faith…is the art of holding on to things your reason has once accepted, in spite of your changing moods.”
#CSLewis | #Me…",171999132,252,2119,704,1428,1757,0
12132,814732415528738816,Fri Dec 30 07:18:39 +0000 2016,"RT @LeoZombie: Common gym thought: ""Man, everyone here is really well dressed, athletically, and I'm in PE shorts and a novelty t-shirt.""",171999132,252,2119,704,1428,21,0
12133,814731668925730817,Fri Dec 30 07:15:41 +0000 2016,@FallenAngel623  Oh I know this all too well!! They're either screaming or quiet. *shakes head* muses...,171999132,252,2119,704,1428,0,0
12134,814730890483933184,Fri Dec 30 07:12:35 +0000 2016,"RT @GreatestQuotes: ""Don't count the days, make the days count."" - Muhammad Ali",171999132,252,2119,704,1428,420,0
12135,814728214404706304,Fri Dec 30 07:01:57 +0000 2016,@VillainUpdates @Chris_Villain #VillainMemories  My best memory is getting to meet Chris at LeakyCon!! Such an amaz… https://t.co/8urBmsubDt,171999132,252,2119,704,1428,2,0
12136,814727348201267200,Fri Dec 30 06:58:31 +0000 2016,My bunny snores when she sleeps. It's so cute!! 😴🐇🐰,171999132,252,2119,704,1428,0,0
12137,814702725879300096,Fri Dec 30 05:20:40 +0000 2016,@FireWolfphoenix  Thank you so much!!,171999132,252,2119,704,1428,0,0
12138,814547686372220928,Thu Dec 29 19:04:36 +0000 2016,@Chris_Villain  *hugs* Thank you! Things have been rough so I needed that. You're so sweet! It means a lot.,171999132,252,2119,704,1428,0,0
12139,814547420910526464,Thu Dec 29 19:03:33 +0000 2016,@FireWolfphoenix  I stumbled upon this but it's something I really needed today! Thank you for posting this!,171999132,252,2119,704,1428,0,0
12140,814547316778508288,Thu Dec 29 19:03:08 +0000 2016,RT @FireWolfphoenix: #remember ur never alone. Ur always loved. https://t.co/QNOWKPPxJc,171999132,252,2119,704,1428,3,0
12141,814330975299588096,Thu Dec 29 04:43:28 +0000 2016,@cassidynoga  I'm hanging in there. It's been a roller coaster. Glad you're well! Happy almost 2017!,171999132,252,2119,704,1428,0,0
12142,814330598856634368,Thu Dec 29 04:41:58 +0000 2016,"RT @MikeHimsworth: Debbie Reynolds 
April 1, 1932 – December 28, 2016
Carrie Fisher 
October 1, 1956 – December 27, 2016
May they rest in p…",171999132,252,2119,704,1428,718,0
12143,814330571241312256,Thu Dec 29 04:41:52 +0000 2016,"RT @fembadass: I can't even imagine the pain Billie must feeling rn, I hope she finds comfort with her loved ones, i hope she can get throu…",171999132,252,2119,704,1428,658,0
12144,814330387396579329,Thu Dec 29 04:41:08 +0000 2016,RT @rachelboston: thank you for inspiring us and for everything you gave. Angels together now... #carriefisher #debbiereynolds 🙏🏻🙏🏻🙏🏻 https…,171999132,252,2119,704,1428,56,0
12145,814330154474295296,Thu Dec 29 04:40:13 +0000 2016,"RT @NickLangTweets: RIP Debbie Reynolds. She inspired so many, including myself. We'll always miss her and never forget.",171999132,252,2119,704,1428,41,0
12146,814330112233455616,Thu Dec 29 04:40:02 +0000 2016,"RT @Gary_TheDog: ""I miss her so much, I want to be with Carrie."" -Debbie Reynolds told Todd Fisher (Carrie's brother) earlier this morning.…",171999132,252,2119,704,1428,5327,0
12147,814329965277691904,Thu Dec 29 04:39:27 +0000 2016,"RT @ScottMGimple: 3 days
4 hours
50 minutes
2 seconds
Or so until 2017
Let's help each other get through this thing.  We are in this togeth…",171999132,252,2119,704,1428,700,0
12148,814329899649474560,Thu Dec 29 04:39:12 +0000 2016,RT @AgainstSuicide: RIP Debbie Reynolds. Your family is in all of our hearts during this terrible time ❤️ https://t.co/el9eiUsrg3,171999132,252,2119,704,1428,294,0
12149,814329743612866560,Thu Dec 29 04:38:35 +0000 2016,RT @ronaIdbilius: an icon https://t.co/ARev3x8eu3,171999132,252,2119,704,1428,52071,0
12150,814329629183864832,Thu Dec 29 04:38:07 +0000 2016,"RT @AgainstSuicide: Be gentle to yourself. You're doing your best, and that's all you can ask from yourself.",171999132,252,2119,704,1428,188,0
12151,814329566789369856,Thu Dec 29 04:37:52 +0000 2016,"RT @HogwartsLogic: Ginny broke into the headmaster’s office to try and steal Gryffindor's Sword and did so without the cloak or the map 

I…",171999132,252,2119,704,1428,736,0
12152,814328792466341888,Thu Dec 29 04:34:48 +0000 2016,@cassidynoga  Just wanted to say hi and hope you're doing well!,171999132,252,2119,704,1428,0,0
12153,814235839492296704,Wed Dec 28 22:25:26 +0000 2016,"I could really use a hug from @stolarmusic, @DarrenCriss or @Chris_Villain right now. Those guys give amazing hugs.",171999132,252,2119,704,1428,0,0
12154,814003682161242112,Wed Dec 28 07:02:55 +0000 2016,"RT @CarrieHFletcher: Please don't like anyone tell you what your limits are. If you want to dream big you go ahead and dream, work hard and…",171999132,252,2119,704,1428,1063,0
12155,814003328006766592,Wed Dec 28 07:01:31 +0000 2016,"@hipster_safari  Trust me, I feel the same :(",171999132,252,2119,704,1428,0,0
12156,813999253156548608,Wed Dec 28 06:45:19 +0000 2016,RT @Breznican: George Lucas on Carrie Fisher: https://t.co/ehR0cBE2lX,171999132,252,2119,704,1428,892,0
12157,813998783679709184,Wed Dec 28 06:43:28 +0000 2016,"RT @HeatherMatarazz: May all women be like Carrie Fisher in 2017, by not giving a fuck what others think, creating brilliant work and calli…",171999132,252,2119,704,1428,10831,0
12158,813998469455040512,Wed Dec 28 06:42:13 +0000 2016,RT @HamillHimself: no words #Devastated https://t.co/R9Xo7IBKmh,171999132,252,2119,704,1428,358510,0
12159,813998336818585600,Wed Dec 28 06:41:41 +0000 2016,"RT @isDARTHVADER: I am extremely sad to learn of Carrie's passing. She was wonderful to work with. Condolences to her friends, family &amp; fan…",171999132,252,2119,704,1428,5343,0
12160,813997280411860992,Wed Dec 28 06:37:29 +0000 2016,"I'm sitting here drinking coffee, iced tea, pumpkin spice liquor and Thera-flu to feel better. Something is wrong with this picture...",171999132,252,2119,704,1428,0,0
12161,813993862532251648,Wed Dec 28 06:23:54 +0000 2016,@Chris_Villain @VillainUpdates  Followed!! 😊,171999132,252,2119,704,1428,1,0
12162,813993271387045890,Wed Dec 28 06:21:33 +0000 2016,"RT @LeakyCon: Wishing you a very special holiday, and a magical new year. https://t.co/TBx95cPBtJ",171999132,252,2119,704,1428,8,0
12163,813993245319446528,Wed Dec 28 06:21:27 +0000 2016,RT @LeakyCon: Missing or missed out on LeakyCon? Don't forget to watch our full immersive story and keep the magic going! https://t.co/lud8…,171999132,252,2119,704,1428,9,0
12164,813992887230689280,Wed Dec 28 06:20:02 +0000 2016,@Chris_Villain Hope you had a Merry Christmas!!,171999132,252,2119,704,1428,0,0
12165,813992657743585280,Wed Dec 28 06:19:07 +0000 2016,@Chris_Villain  I miss your Teddy and @LeakyCon. I need some Hufflepuff magic today,171999132,252,2119,704,1428,0,0
12166,813992473592614912,Wed Dec 28 06:18:23 +0000 2016,"RT @Chris_Villain: ✨🔮 Teddy Lupin
School: Hogwarts-Hufflepuff Credits: Headboy 🏅
Notable Traits: Metamorphmagi… https://t.co/erKjZwsoVn",171999132,252,2119,704,1428,3,0
12167,813141864069074946,Sun Dec 25 21:58:22 +0000 2016,Just completed a 1.27 mi run with @Runkeeper. Check it out! https://t.co/I4EeH2FdoK #Runkeeper,171999132,252,2119,704,1428,0,0
12168,812061971767914496,Thu Dec 22 22:27:16 +0000 2016,RT @HogwartsLogic: Petition for there to be seven books about Teddy Lupin and his adventures at Hogwarts as a badass blue-haired teenager,171999132,252,2119,704,1428,981,0
12169,811814842663202816,Thu Dec 22 06:05:15 +0000 2016,@Chris_Villain Trust me I've been there. Sometimes I want 2 hide. Thank goodness for concealer! You're gorgeous regardless so remember that,171999132,252,2119,704,1428,0,0
12170,811665445107339265,Wed Dec 21 20:11:36 +0000 2016,RT @ShadowhuntersTV: These 26 photos of Alec Lightwood smiling will give you LIFE! #Shadowhunters https://t.co/jdQp4rmz3F,171999132,252,2119,704,1428,344,0
12171,811663462619226112,Wed Dec 21 20:03:44 +0000 2016,@Chris_Villain  I finally caught a Christmas pikachu on Pokemon Go and it made me think of you!,171999132,252,2119,704,1428,0,0
12172,810691517467590656,Mon Dec 19 03:41:34 +0000 2016,RT @ShadowhuntersTV: Calling all #Shadowhunters fans! Watch these 3 new sneak peeks of #Season2 right now! https://t.co/HyBAmcBHAr,171999132,252,2119,704,1428,245,0
12173,810616977760784384,Sun Dec 18 22:45:22 +0000 2016,RT @ShadowhuntersTV: We will be watching… Will you? ➰ #Season2 #Shadowhunters https://t.co/a9uSpQWrui,171999132,252,2119,704,1428,543,0
12174,810616518551580672,Sun Dec 18 22:43:33 +0000 2016,RT @ShadowhuntersTV: Have you always wanted a tour of Magnus' Lair? Well we have your BTS look at the Warlock's apartment right here! #Shad…,171999132,252,2119,704,1428,537,0
12175,810615790101614592,Sun Dec 18 22:40:39 +0000 2016,When you're only crushing on celebrities or fictional characters *sigh*...,171999132,252,2119,704,1428,0,0
12176,810615533670252544,Sun Dec 18 22:39:38 +0000 2016,People follow me just to get a follow back and then unfollow me. Don't get it. There's more to life than followers.,171999132,252,2119,704,1428,0,0
12177,810353597615476736,Sun Dec 18 05:18:47 +0000 2016,@Chris_Villain  A girl can dream!,171999132,252,2119,704,1428,0,0
12178,810342820456189952,Sun Dec 18 04:35:58 +0000 2016,"After watching the video, I wish I could hang out with @Chris_Villain at Disneyland. That would be epic.",171999132,252,2119,704,1428,0,0
12179,810336411169603584,Sun Dec 18 04:10:30 +0000 2016,"RT @Chris_Villain: 🎊🎄🎁 GET LIT!!!!!! 🙌🏻😂 The official music video for ""Lit 4 Chri$tma$ "" is now live on my YouTube… https://t.co/ERkJ7LmzJ9",171999132,252,2119,704,1428,5,0
12180,810336358774378496,Sun Dec 18 04:10:17 +0000 2016,When you're depressed and sick so you watch @Chris_Villain videos to make you feel better,171999132,252,2119,704,1428,1,0
12181,819457195133825024,Thu Jan 12 08:13:14 +0000 2017,@SenJohnThune What is it? I need one! Worried that you are telling me the truth!!,145626605,126,621,22,2111,0,0
12182,819456985145966592,Thu Jan 12 08:12:24 +0000 2017,@SenJohnThune How do you think Jesus would VOTE? https://t.co/p3XywfV8HF,145626605,126,621,22,2111,0,0
12183,819456457569615872,Thu Jan 12 08:10:18 +0000 2017,@SenJohnThune Does anyone in your family have ACA? I thought not! I don't know what we'll do! Look at the correct n… https://t.co/OQsmg4wPag,145626605,126,621,22,2111,0,0
12184,819455548378775553,Thu Jan 12 08:06:42 +0000 2017,"@SenJohnThune Go ahead, take insurance from 20,000,000 citizens! Will be  day you'll remember! Those voting will RE… https://t.co/FIRZZCl2HF",145626605,126,621,22,2111,0,0
12185,819398109868523520,Thu Jan 12 04:18:27 +0000 2017,@latimes Mexico is the 3rd largest trading partner with USA! NO Leverage TRUMPE! https://t.co/H0CN0vjKny,145626605,126,621,22,2111,0,0
12186,819396615710642176,Thu Jan 12 04:12:31 +0000 2017,We'll see! https://t.co/2jtz50C71w,145626605,126,621,22,2111,0,0
12187,819395985805811713,Thu Jan 12 04:10:01 +0000 2017,@KeithOlbermann 63% of EXXON oil drilling rights in Russia! 12% USA! Sanctions stopped drilling 2011! No Drilling s… https://t.co/qZnjrwhkcB,145626605,126,621,22,2111,0,0
12188,819394742316310529,Thu Jan 12 04:05:04 +0000 2017,It seems like a dream now!!! Can't believe this in the USA! https://t.co/1Iniwg4FCU,145626605,126,621,22,2111,0,0
12189,819393580829724672,Thu Jan 12 04:00:27 +0000 2017,"@TPM 63% of EXXON drilling right in Russia!12% in US! 2011 Sanctions stopped drilling, hasn't resumed! Possible los… https://t.co/guH27wxShH",145626605,126,621,22,2111,1,0
12190,819392218037362689,Thu Jan 12 03:55:03 +0000 2017,Who Is Performing at Donald J. Trump’s Inauguration? A Shortlist https://t.co/yinWWzrNcc,145626605,126,621,22,2111,0,0
12191,819391605228576768,Thu Jan 12 03:52:36 +0000 2017,@maddow@chrishayes@chriscomo@morningjoe    Russia only has one(1) aircraft carrier! 50 year old diesel! Requires a tug travel with it!,145626605,126,621,22,2111,0,0
12192,819390431238746112,Thu Jan 12 03:47:57 +0000 2017,"@anamariecox 63% of ExXON oil drilling options in Russia..12% US! US sanctions 2011! Possible loss to Exxon $2,000,… https://t.co/nlfChU8ClK",145626605,126,621,22,2111,0,0
12193,819388872396304384,Thu Jan 12 03:41:45 +0000 2017,Have you re-tweeted? https://t.co/5nr1cBEO49,145626605,126,621,22,2111,0,0
12194,819387720615292928,Thu Jan 12 03:37:10 +0000 2017,"@RawStory 63% of Exxon drilling options in Russia!12% in US! Sanctions in 2011 stopped drilling!$2,000,000,000,000… https://t.co/qeXfPT2fY6",145626605,126,621,22,2111,0,0
12195,819386707485356033,Thu Jan 12 03:33:09 +0000 2017,@cspan @CoryBooker @repjohnlewis 63% of Russia drilling options in Russia! 12 % in US! No drilling since sanctions… https://t.co/94tBj8jCJR,145626605,126,621,22,2111,0,0
12196,819385513392095232,Thu Jan 12 03:28:24 +0000 2017,"@SenatorRubio 63%of Russia oil drilling options in Russia,12% in US! Sanctions stopped drilling 2011! Up to $2,000,… https://t.co/YTTP5Cdahx",145626605,126,621,22,2111,0,0
12197,819383514160386048,Thu Jan 12 03:20:27 +0000 2017,@SangerNYT  63% OF EXXON DRILLING OPTIONS IN RUSSIA!!  12% us! SANCTIONS SINCE 2011! PUTINS LOVE FOR TRUMP! LOVE EX… https://t.co/djtxFcDr9K,145626605,126,621,22,2111,0,0
12198,819381790578278401,Thu Jan 12 03:13:36 +0000 2017,"@cspan     UP TO $2,000,000,000,000 PROBLEM! 63% OF EXXON DRILLING PROPERTY IN RUSSIA! US SANCTIONS STOPPED DRILLIN… https://t.co/Ml3qh9gyRj",145626605,126,621,22,2111,0,0
12199,819379394812801024,Thu Jan 12 03:04:05 +0000 2017,"PLEASE RE-TWEET, PLEASE https://t.co/l5zH7xHpYX",145626605,126,621,22,2111,0,0
12200,819377993692905473,Thu Jan 12 02:58:31 +0000 2017,63% EXXON drilling option world wide in Russia! US sanctions stopped all drilling by EXXON in Russia in2011 None si… https://t.co/y2POdhuX3y,145626605,126,621,22,2111,0,0
12201,819376649816965120,Thu Jan 12 02:53:11 +0000 2017,"@CNNPolitics     If Russia sanctions(2011 til ???) are lifted Exxon can start drilling on 63% of their world wide land options, 12% in US,",145626605,126,621,22,2111,0,0
12202,819374850427027456,Thu Jan 12 02:46:02 +0000 2017,"THE REASON!REASON!REASON!REASON!REASON!REASON!REASON! Unless sanctions are lifted, no Exxon drilling 2011 to Presen… https://t.co/fOHWpXrIWl",145626605,126,621,22,2111,0,0
12203,819374087130742784,Thu Jan 12 02:43:00 +0000 2017,"63% Exxon drilling rights in Russia, 12 in US, balance of 25% in  other countries! TRUMP LOVES RUSSIA! US SANCTIONS… https://t.co/Ibb2kEH02J",145626605,126,621,22,2111,0,0
12204,819372577093251072,Thu Jan 12 02:37:00 +0000 2017,63% percent of Exxon/Mobil drilling world wide is in RUSSIA!  Sanctions by USA against Russia since 2011 has stoppe… https://t.co/HNZSxZdwHT,145626605,126,621,22,2111,0,0
12205,819330388984295425,Wed Jan 11 23:49:21 +0000 2017,"@HuffPostPol $2,000,000,000 WOW!What will he have to do for them as President? He turned it down! Yeah,right! DJT t… https://t.co/7ubQ5J4qkU",145626605,126,621,22,2111,0,0
12206,819328883929530369,Wed Jan 11 23:43:22 +0000 2017,@SpeakerRyan Will this help your financial supporters? How about the supporters of the 1%?  OK&lt;OK but save some for… https://t.co/5JXvrlIgen,145626605,126,621,22,2111,0,0
12207,819327899740372993,Wed Jan 11 23:39:28 +0000 2017,OK!  Here we go!  Help your self! Leave some for the other cabinet members!!!🏴‍☠️ https://t.co/SwbsxhM82M,145626605,126,621,22,2111,0,0
12208,819327346654281728,Wed Jan 11 23:37:16 +0000 2017,@RogerWicker @transition2017 @SenatorSessions CUT FROM THE SAME CLOTH!!🏴‍☠️ https://t.co/iJ62EMZfjr,145626605,126,621,22,2111,0,0
12209,819325320033632257,Wed Jan 11 23:29:13 +0000 2017,@HuffPostPol  Yeah but then he's stupid/incompetent!   Not his money!🕷️ https://t.co/a7LDMlzVXK,145626605,126,621,22,2111,0,0
12210,819324154486919170,Wed Jan 11 23:24:35 +0000 2017,@coslive @daveweigel YOU'LL NEVER PLAY MY BALL!!!😡🕷️ https://t.co/2lYnadH4Hg,145626605,126,621,22,2111,0,0
12211,819323366071013377,Wed Jan 11 23:21:27 +0000 2017,@MaddowBlog Greta/FOX! Watched twice today! Uncanny! Same attitude/PROPAGANDA AS ON FOX! I'M GONE! @ 6:00! NO MORE… https://t.co/uNHX4keMND,145626605,126,621,22,2111,0,0
12212,819317969167716352,Wed Jan 11 23:00:00 +0000 2017,@greta watched you twice today! You brought the Fox road show with you! You can put a new york yellow cab in LA! It… https://t.co/xVr9DdCQoP,145626605,126,621,22,2111,0,0
12213,819313980154007552,Wed Jan 11 22:44:09 +0000 2017,"@Slate The SAINT,,,Judges everyone by high standard! BUT he has no standard for Bill!  He's really a Grouper!!!! Us… https://t.co/FSah6FM9d1",145626605,126,621,22,2111,0,0
12214,819312961059692545,Wed Jan 11 22:40:06 +0000 2017,@bi_politics voice in the wilderness at FOX!!!  See Greta at MSNBC? Brought her Fox traveling show! https://t.co/HdDRIQMCm2,145626605,126,621,22,2111,0,0
12215,819312206626045952,Wed Jan 11 22:37:06 +0000 2017,McConnells State Kentucky has the highest poverty rate in the US. Uses more Food Stamps than any other state in US!… https://t.co/bsUKIBBuN5,145626605,126,621,22,2111,0,0
12216,819187743884529664,Wed Jan 11 14:22:32 +0000 2017,"@tedcruz Your comments just now on HEARINGS! FALSE AS USUAL!YOU COULDN'T HOLD PRESIDENTS OBAMA'S COAT! REASON,""LYIN… https://t.co/WjKh15lQFY",145626605,126,621,22,2111,0,0
12217,819185798813773824,Wed Jan 11 14:14:48 +0000 2017,"@mitchellreports @morningmika @morningmika @MSNBC Andera you, on MJ saidwe know DJT didn't see papers since KAC&amp; Pr… https://t.co/zgMubUxc7d",145626605,126,621,22,2111,0,0
12218,819183316356231170,Wed Jan 11 14:04:56 +0000 2017,@JoeNBC @morningmika @mikebarnicle @WillieGeist The Personal attachment to @realDonaldTrump/some on MJ is sriking!… https://t.co/0eI4U8n7lj,145626605,126,621,22,2111,1,0
12219,819180810972626944,Wed Jan 11 13:54:59 +0000 2017,@JoeNBC Hold On Mika!!! Your reaction seems to show you may have personal skin in this GAME! Your panic comes acros… https://t.co/ovZ3Y4s7xl,145626605,126,621,22,2111,0,0
12220,819179110295629824,Wed Jan 11 13:48:14 +0000 2017,SHOW ME THE MONEY..................LOTS OF WALL ST. WINNERS IN CABINET!! https://t.co/GZT7eZv0AM,145626605,126,621,22,2111,0,0
12221,819178631125725184,Wed Jan 11 13:46:19 +0000 2017,@KMOV @realDonladTrump @morningmika @JoeNBC @CBSThisMorning @CNNPolitics  @morningmika Mika keeps saying...NO STORY… https://t.co/DaDZvxBvqr,145626605,126,621,22,2111,0,0
12222,819177237308178433,Wed Jan 11 13:40:47 +0000 2017,"@NateSilver538 @JoeNBC @morningmika @WillieGeist smells too high heaven! Mika,Andrea,other protesting /panic,saying… https://t.co/GPgYGoAtY7",145626605,126,621,22,2111,0,0
12223,819175626917707778,Wed Jan 11 13:34:23 +0000 2017,He's well versed on Nazi Germany https://t.co/5v75WNnKvB,145626605,126,621,22,2111,0,0
12224,819175036082909185,Wed Jan 11 13:32:02 +0000 2017,"AMAZING! All those denying NEW Trump/Russia papers,Preibus,A Mitchell, @morningmika  Morning Joe are showing panic,… https://t.co/18x9oWVFrV",145626605,126,621,22,2111,0,0
12225,819173680395784193,Wed Jan 11 13:26:39 +0000 2017,@JoeNBC oh boy! MIKA'S &amp; ANDREA PANIC RESPONSES TELLING! BASED ON THEIR STATEMENTS AND REACTION LOOKS/SMELLS LIKE T… https://t.co/QvKhfkFCGn,145626605,126,621,22,2111,0,0
12226,819171841902309376,Wed Jan 11 13:19:21 +0000 2017,"@mitchellreports @realDonaldTrump HEY Andrea, you and Mika have stated, with panic.too many time NOT VERIFIED! DID… https://t.co/BWqmcj3Miu",145626605,126,621,22,2111,0,0
12227,819170188897751040,Wed Jan 11 13:12:47 +0000 2017,Roy Blunt Loses His Senate Status in Switchboard Switchup https://t.co/j7EoPUw8Qz He admitted in HE DID NOT KNOW RT WAS IN USA! DISH NET!!!!,145626605,126,621,22,2111,0,0
12228,819168422730878976,Wed Jan 11 13:05:46 +0000 2017,"@FoxNews MIKA'S uncontrolled outrage is telling! Preibus is the key! His lies are so obvious, smell's like cover up! https://t.co/8tJnYrsVWS",145626605,126,621,22,2111,1,0
12229,819167067815473152,Wed Jan 11 13:00:23 +0000 2017,"@DanScavino @realDonaldTrump  Preibus lied,so clear,obvious a coordinated cover up taking place!WE ALL KNOW ABOUT C… https://t.co/Icz2Cf8N07",145626605,126,621,22,2111,0,0
12230,819165871193149441,Wed Jan 11 12:55:37 +0000 2017,@seanspicer @Morning_Joe @washingtonpost @IgnatiusPost @nytimes @Max_Fisher @BuzzFeed Inconsistencies galore/looks… https://t.co/VmKXeA5KDG,145626605,126,621,22,2111,0,0
12231,819036849670934528,Wed Jan 11 04:22:56 +0000 2017,BOMBSHELL: Firm Link Between Trump's Apprentice Producer And Putin Discovered https://t.co/7QUtHEkEwV via @HuffPostBlog,145626605,126,621,22,2111,0,0
12232,819036648633724929,Wed Jan 11 04:22:08 +0000 2017,So this is the reason!! https://t.co/O3NQTyJH2q,145626605,126,621,22,2111,0,0
12233,819036319041093634,Wed Jan 11 04:20:50 +0000 2017,@MarkGrehay Apparently the dumbest guy in the USA or just stupid!!!! https://t.co/LTGKjxXk0n,145626605,126,621,22,2111,0,0
12234,819033850240266240,Wed Jan 11 04:11:01 +0000 2017,@nytpolitics Maybe he learned his crappy ways from the Grouper In Chief!!! NO not Roger.............our next Presid… https://t.co/WYtZwK0wXx,145626605,126,621,22,2111,0,0
12235,819032502354448385,Wed Jan 11 04:05:40 +0000 2017,@zesty_trump He couldn't overshadow our President with every Russian agent he knows!!! https://t.co/mbD1madR2K,145626605,126,621,22,2111,0,0
12236,819031960865701888,Wed Jan 11 04:03:31 +0000 2017,@FLOTUS @POTUS   Great &amp; Lovely family!!!!!  We'll miss you ! Thanks for all you did for America! https://t.co/zZOAI43S5g,145626605,126,621,22,2111,0,0
